player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,5.9,59,33.3,7976,5703,a,2026-01-25T01:12:25.178810
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.1,41,0.4,27,51,a,2026-01-25T01:12:25.178810
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,38,74,a,2026-01-25T01:12:25.178810
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,6.9,69,36.7,23519,794,a,2026-01-25T01:12:25.178810
6,Saliba,William,Saliba,Arsenal,1,2,6.0,60,12.2,4825,1470,a,2026-01-25T01:12:25.178810
8,J.Timber,Jurriën,Timber,Arsenal,1,2,6.3,63,28.2,10755,6598,a,2026-01-25T01:12:25.178810
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.1,51,1.5,141,211,a,2026-01-25T01:12:25.178810
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.6,324,139,a,2026-01-25T01:12:25.178810
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.8,38,0.4,38,101,a,2026-01-25T01:12:25.178810
15,Nichols,Josh,Nichols,Arsenal,1,2,3.8,38,0.2,9,26,a,2026-01-25T01:12:25.178810
16,Saka,Bukayo,Saka,Arsenal,1,3,10.1,101,17.6,4462,14210,a,2026-01-25T01:12:25.178810
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,2.3,1036,1486,a,2026-01-25T01:12:25.178810
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.6,106,122,a,2026-01-25T01:12:25.178810
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,279,169,a,2026-01-25T01:12:25.178810
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.9,69,1.5,1153,1791,a,2026-01-25T01:12:25.178810
21,Rice,Declan,Rice,Arsenal,1,3,7.4,74,31.3,31089,4345,a,2026-01-25T01:12:25.178810
22,Merino,Mikel,Merino Zazón,Arsenal,1,3,5.5,55,1.4,341,1445,a,2026-01-25T01:12:25.178810
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,19,19,a,2026-01-25T01:12:25.178810
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.2,52,2.2,1145,745,a,2026-01-25T01:12:25.178810
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.3,106,71,a,2026-01-25T01:12:25.178810
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.4,2264,288,a,2026-01-25T01:12:25.178810
266,Eze,Eberechi,Eze,Arsenal,1,3,7.3,73,8.4,501,3014,a,2026-01-25T01:12:25.178810
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.1,60,11,a,2026-01-25T01:12:25.178810
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.7,87,9.3,2234,1108,a,2026-01-25T01:12:25.178810
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,4,4,a,2026-01-25T01:12:25.178810
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,7,5,a,2026-01-25T01:12:25.178810
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,43,62,a,2026-01-25T01:12:25.178810
36,Cash,Matty,Cash,Aston Villa,2,2,4.8,48,11.0,3388,4668,a,2026-01-25T01:12:25.178810
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.6,226,451,a,2026-01-25T01:12:25.178810
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,7.4,914,1481,a,2026-01-25T01:12:25.178810
39,Maatsen,Ian,Maatsen,Aston Villa,2,2,4.2,42,0.5,133,124,a,2026-01-25T01:12:25.178810
40,Mings,Tyrone,Mings,Aston Villa,2,2,4.3,43,0.5,63,22,a,2026-01-25T01:12:25.178810
41,Pau,Pau,Torres,Aston Villa,2,2,4.3,43,0.3,70,48,a,2026-01-25T01:12:25.178810
42,A.García,Andrés,García,Aston Villa,2,2,3.9,39,0.2,28,37,a,2026-01-25T01:12:25.178810
44,Bogarde,Lamare,Bogarde,Aston Villa,2,2,4.0,40,0.5,119,116,a,2026-01-25T01:12:25.178810
45,Sousa,Lino,da Cruz Sousa,Aston Villa,2,2,3.8,38,0.3,134,46,a,2026-01-25T01:12:25.178810
47,Rogers,Morgan,Rogers,Aston Villa,2,3,7.7,77,31.0,10764,19830,a,2026-01-25T01:12:25.178810
48,Tielemans,Youri,Tielemans,Aston Villa,2,3,5.9,59,1.1,673,650,a,2026-01-25T01:12:25.178810
49,Bailey,Leon,Bailey,Aston Villa,2,3,5.5,55,0.1,81,6,a,2026-01-25T01:12:25.178810
50,Buendía,Emiliano,Buendía Stati,Aston Villa,2,3,5.3,53,0.3,333,279,a,2026-01-25T01:12:25.178810
59,Onana,Amadou,Onana,Aston Villa,2,3,4.8,48,0.6,208,140,a,2026-01-25T01:12:25.178810
60,Broggio,Ben,Broggio,Aston Villa,2,3,4.4,44,0.3,35,61,a,2026-01-25T01:12:25.178810
62,Jimoh-Aloba,Jamaldeen,Jimoh-Aloba,Aston Villa,2,3,4.5,45,0.1,26,17,a,2026-01-25T01:12:25.178810
63,Young,Kadan,Young,Aston Villa,2,3,4.3,43,0.6,232,216,a,2026-01-25T01:12:25.178810
64,Watkins,Ollie,Watkins,Aston Villa,2,4,8.8,88,12.9,7996,7626,a,2026-01-25T01:12:25.178810
389,Elliott,Harvey,Elliott,Aston Villa,2,3,5.1,51,0.2,46,24,a,2026-01-25T01:12:25.178810
456,Sancho,Jadon,Sancho,Aston Villa,2,3,5.8,58,0.2,168,58,a,2026-01-25T01:12:25.178810
677,Guessand,Evann,Guessand,Aston Villa,2,3,6.2,62,0.0,17,10,a,2026-01-25T01:12:25.178810
688,Wright,James,Wright,Aston Villa,2,1,3.9,39,0.6,45,101,a,2026-01-25T01:12:25.178810
702,Burrowes,Bradley,Burrowes,Aston Villa,2,3,4.4,44,0.1,7,13,a,2026-01-25T01:12:25.178810
703,Proctor,Sam,Proctor,Aston Villa,2,1,3.9,39,0.6,155,205,a,2026-01-25T01:12:25.178810
710,Patterson,Travis,Patterson,Aston Villa,2,2,3.9,39,0.2,7,33,a,2026-01-25T01:12:25.178810
719,Lindelöf,Victor,Lindelöf,Aston Villa,2,2,4.5,45,0.1,65,63,a,2026-01-25T01:12:25.178810
754,George Hemmings,George,Hemmings,Aston Villa,2,3,4.5,45,0.0,9,6,a,2026-01-25T01:12:25.178810
757,Hollingshead,Ronnie,Hollingshead,Aston Villa,2,1,4.0,40,0.0,4,5,a,2026-01-25T01:12:25.178810
768,Leon Routh,Leon,Routh,Aston Villa,2,2,4.0,40,0.0,2,4,a,2026-01-25T01:12:25.178810
781,Carroll,TJ,Carroll,Aston Villa,2,2,4.0,40,0.0,3,2,a,2026-01-25T01:12:25.178810
183,Weiss,Max,Weiß,Burnley,3,1,4.3,43,0.1,19,14,a,2026-01-25T01:12:25.178810
185,Hladký,Václav,Hladký,Burnley,3,1,3.9,39,0.2,10,30,a,2026-01-25T01:12:25.178810
187,Walker,Kyle,Walker,Burnley,3,2,4.4,44,1.1,197,163,a,2026-01-25T01:12:25.178810
190,Ekdal,Hjalmar,Ekdal,Burnley,3,2,3.9,39,0.9,37,309,a,2026-01-25T01:12:25.178810
