player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,5.9,59,33.2,2433,937,a,2026-01-31T18:19:11.019133
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.1,41,0.4,11,18,a,2026-01-31T18:19:11.019133
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,6,27,a,2026-01-31T18:19:11.019133
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.0,70,38.8,6191,286,a,2026-01-31T18:19:11.019133
6,Saliba,William,Saliba,Arsenal,1,2,6.0,60,12.3,2098,398,a,2026-01-31T18:19:11.019133
7,Calafiori,Riccardo,Calafiori,Arsenal,1,2,5.6,56,6.1,336,351,a,2026-01-31T18:19:11.019133
8,J.Timber,Jurriën,Timber,Arsenal,1,2,6.3,63,27.9,3988,1530,a,2026-01-31T18:19:11.019133
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.1,51,1.5,53,135,a,2026-01-31T18:19:11.019133
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.6,66,240,a,2026-01-31T18:19:11.019133
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.8,38,0.4,8,42,a,2026-01-31T18:19:11.019133
15,Nichols,Josh,Nichols,Arsenal,1,2,3.8,38,0.2,4,9,a,2026-01-31T18:19:11.019133
16,Saka,Bukayo,Saka,Arsenal,1,3,10.0,100,15.1,284,17359,a,2026-01-31T18:19:11.019133
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,2.2,182,1080,a,2026-01-31T18:19:11.019133
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.6,623,53,a,2026-01-31T18:19:11.019133
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,122,78,a,2026-01-31T18:19:11.019133
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.8,68,1.4,287,660,a,2026-01-31T18:19:11.019133
21,Rice,Declan,Rice,Arsenal,1,3,7.4,74,32.2,5659,3685,a,2026-01-31T18:19:11.019133
22,Merino,Mikel,Merino Zazón,Arsenal,1,3,5.5,55,1.4,111,576,a,2026-01-31T18:19:11.019133
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,9,7,a,2026-01-31T18:19:11.019133
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.2,52,2.2,1234,149,a,2026-01-31T18:19:11.019133
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.4,499,89,a,2026-01-31T18:19:11.019133
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.5,1160,347,a,2026-01-31T18:19:11.019133
266,Eze,Eberechi,Eze,Arsenal,1,3,7.3,73,8.1,87,1218,a,2026-01-31T18:19:11.019133
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.1,24,13,a,2026-01-31T18:19:11.019133
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.7,87,9.4,2010,374,a,2026-01-31T18:19:11.019133
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,1,1,a,2026-01-31T18:19:11.019133
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,0.6,253,64,a,2026-01-31T18:19:11.019133
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,1,5,a,2026-01-31T18:19:11.019133
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.0,50,3.3,536,150,a,2026-01-31T18:19:11.019133
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,3,10,a,2026-01-31T18:19:11.019133
36,Cash,Matty,Cash,Aston Villa,2,2,4.8,48,11.6,2245,587,a,2026-01-31T18:19:11.019133
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.6,209,89,a,2026-01-31T18:19:11.019133
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,7.5,931,227,a,2026-01-31T18:19:11.019133
39,Maatsen,Ian,Maatsen,Aston Villa,2,2,4.2,42,0.5,117,34,a,2026-01-31T18:19:11.019133
40,Mings,Tyrone,Mings,Aston Villa,2,2,4.3,43,0.6,44,8,a,2026-01-31T18:19:11.019133
41,Pau,Pau,Torres,Aston Villa,2,2,4.3,43,0.3,58,20,a,2026-01-31T18:19:11.019133
44,Bogarde,Lamare,Bogarde,Aston Villa,2,2,4.0,40,0.5,36,28,a,2026-01-31T18:19:11.019133
45,Sousa,Lino,da Cruz Sousa,Aston Villa,2,2,3.8,38,0.3,36,13,a,2026-01-31T18:19:11.019133
47,Rogers,Morgan,Rogers,Aston Villa,2,3,7.7,77,31.6,2939,2127,a,2026-01-31T18:19:11.019133
49,Bailey,Leon,Bailey,Aston Villa,2,3,5.5,55,0.1,24,4,a,2026-01-31T18:19:11.019133
50,Buendía,Emiliano,Buendía Stati,Aston Villa,2,3,5.3,53,0.5,328,59,a,2026-01-31T18:19:11.019133
59,Onana,Amadou,Onana,Aston Villa,2,3,4.8,48,0.6,88,41,a,2026-01-31T18:19:11.019133
60,Broggio,Ben,Broggio,Aston Villa,2,3,4.4,44,0.3,8,19,a,2026-01-31T18:19:11.019133
62,Jimoh-Aloba,Jamaldeen,Jimoh-Aloba,Aston Villa,2,3,4.5,45,0.1,14,6,a,2026-01-31T18:19:11.019133
63,Young,Kadan,Young,Aston Villa,2,3,4.3,43,0.6,90,56,a,2026-01-31T18:19:11.019133
389,Elliott,Harvey,Elliott,Aston Villa,2,3,5.1,51,0.2,25,13,a,2026-01-31T18:19:11.019133
456,Sancho,Jadon,Sancho,Aston Villa,2,3,5.8,58,0.2,51,28,a,2026-01-31T18:19:11.019133
677,Guessand,Evann,Guessand,Aston Villa,2,3,6.2,62,0.0,16,3,a,2026-01-31T18:19:11.019133
688,Wright,James,Wright,Aston Villa,2,1,3.9,39,0.6,13,28,a,2026-01-31T18:19:11.019133
699,Douglas Luiz,Douglas Luiz,Soares de Paulo,Aston Villa,2,3,4.9,49,0.1,45,5,a,2026-01-31T18:19:11.019133
702,Burrowes,Bradley,Burrowes,Aston Villa,2,3,4.4,44,0.1,3,5,a,2026-01-31T18:19:11.019133
703,Proctor,Sam,Proctor,Aston Villa,2,1,3.9,39,0.6,28,70,a,2026-01-31T18:19:11.019133
710,Patterson,Travis,Patterson,Aston Villa,2,2,3.9,39,0.2,4,4,a,2026-01-31T18:19:11.019133
719,Lindelöf,Victor,Lindelöf,Aston Villa,2,2,4.5,45,0.1,29,12,a,2026-01-31T18:19:11.019133
754,George Hemmings,George,Hemmings,Aston Villa,2,3,4.5,45,0.0,2,1,a,2026-01-31T18:19:11.019133
757,Hollingshead,Ronnie,Hollingshead,Aston Villa,2,1,4.0,40,0.0,0,2,a,2026-01-31T18:19:11.019133
768,Leon Routh,Leon,Routh,Aston Villa,2,2,4.0,40,0.0,2,1,a,2026-01-31T18:19:11.019133
781,Carroll,TJ,Carroll,Aston Villa,2,2,4.0,40,0.0,4,6,a,2026-01-31T18:19:11.019133
808,Abraham,Tammy,Abraham,Aston Villa,2,4,6.0,60,0.1,429,26,a,2026-01-31T18:19:11.019133
183,Weiss,Max,Weiß,Burnley,3,1,4.3,43,0.1,4,4,a,2026-01-31T18:19:11.019133
185,Hladký,Václav,Hladký,Burnley,3,1,3.9,39,0.2,3,7,a,2026-01-31T18:19:11.019133
187,Walker,Kyle,Walker,Burnley,3,2,4.4,44,1.1,103,53,a,2026-01-31T18:19:11.019133
190,Ekdal,Hjalmar,Ekdal,Burnley,3,2,3.9,39,0.9,11,46,a,2026-01-31T18:19:11.019133
191,Estève,Maxime,Estève,Burnley,3,2,3.9,39,8.1,261,209,a,2026-01-31T18:19:11.019133
192,Hartman,Quilindschy,Hartman,Burnley,3,2,4.0,40,0.7,28,69,a,2026-01-31T18:19:11.019133
193,Humphreys,Bashir,Humphreys,Burnley,3,2,3.9,39,0.1,29,18,a,2026-01-31T18:19:11.019133
195,Lucas Pires,Lucas,Pires Silva,Burnley,3,2,3.8,38,0.3,53,19,a,2026-01-31T18:19:11.019133
197,Sonne,Oliver,Sonne,Burnley,3,2,3.8,38,0.3,6,19,a,2026-01-31T18:19:11.019133
198,Tuanzebe,Axel,Tuanzebe,Burnley,3,2,3.9,39,1.0,22,16,a,2026-01-31T18:19:11.019133
199,Worrall,Joe,Worrall,Burnley,3,2,3.8,38,0.1,6,4,a,2026-01-31T18:19:11.019133
200,Anthony,Jaidon,Anthony,Burnley,3,3,5.0,50,1.9,87,140,a,2026-01-31T18:19:11.019133
202,Bruun Larsen,Jacob,Bruun Larsen,Burnley,3,3,5.3,53,0.0,1,3,a,2026-01-31T18:19:11.019133
203,Boateng,Enock,Agyei,Burnley,3,3,4.7,47,0.0,6,6,a,2026-01-31T18:19:11.019133
206,Edwards,Marcus,Edwards,Burnley,3,3,4.7,47,0.1,47,11,a,2026-01-31T18:19:11.019133
207,Hannibal,Hannibal,Mejbri,Burnley,3,3,4.7,47,0.1,6,8,a,2026-01-31T18:19:11.019133
209,Laurent,Josh,Laurent,Burnley,3,3,4.8,48,0.0,2,5,a,2026-01-31T18:19:11.019133
210,Tchaouna,Loum,Tchaouna,Burnley,3,3,4.9,49,0.0,1,4,a,2026-01-31T18:19:11.019133
215,Flemming,Zian,Flemming,Burnley,3,4,5.3,53,0.3,39,41,a,2026-01-31T18:19:11.019133
217,Foster,Lyle,Foster,Burnley,3,4,4.9,49,0.8,98,54,a,2026-01-31T18:19:11.019133
218,Barnes,Ashley,Barnes,Burnley,3,4,4.2,42,1.4,146,139,a,2026-01-31T18:19:11.019133
470,Dúbravka,Martin,Dúbravka,Burnley,3,1,4.0,40,32.9,725,438,a,2026-01-31T18:19:11.019133
614,Ward-Prowse,James,Ward-Prowse,Burnley,3,3,5.6,56,0.2,27,11,a,2026-01-31T18:19:11.019133
676,Ugochukwu,Lesley,Ugochukwu,Burnley,3,3,5.0,50,0.1,9,9,a,2026-01-31T18:19:11.019133
680,Broja,Armando,Broja,Burnley,3,4,5.2,52,0.2,28,55,a,2026-01-31T18:19:11.019133
722,Florentino,Florentino Ibrain,Morris Luís,Burnley,3,3,5.0,50,0.0,12,5,a,2026-01-31T18:19:11.019133
776,Pimlott,Oliver,Pimlott,Burnley,3,3,4.5,45,0.0,0,1,a,2026-01-31T18:19:11.019133
784,Brierley,George,Brierley,Burnley,3,3,4.5,45,0.0,1,0,a,2026-01-31T18:19:11.019133
67,Petrović,Đorđe,Petrović,Bournemouth,4,1,4.5,45,4.3,129,241,a,2026-01-31T18:19:11.019133
69,McKenna,Callan,McKenna,Bournemouth,4,1,3.9,39,0.2,18,13,a,2026-01-31T18:19:11.019133
72,Senesi,Marcos,Senesi Barón,Bournemouth,4,2,4.8,48,14.4,2742,582,a,2026-01-31T18:19:11.019133
73,Smith,Adam,Smith,Bournemouth,4,2,4.4,44,0.2,17,11,a,2026-01-31T18:19:11.019133
74,Truffert,Adrien,Truffert,Bournemouth,4,2,4.5,45,1.7,232,120,a,2026-01-31T18:19:11.019133
76,Bevan,Owen,Bevan,Bournemouth,4,2,3.8,38,0.2,12,14,a,2026-01-31T18:19:11.019133
77,Hill,James,Hill,Bournemouth,4,2,3.9,39,1.1,768,37,a,2026-01-31T18:19:11.019133
87,Christie,Ryan,Christie,Bournemouth,4,3,4.9,49,0.1,12,6,a,2026-01-31T18:19:11.019133
88,Cook,Lewis,Cook,Bournemouth,4,3,4.9,49,0.0,35,8,a,2026-01-31T18:19:11.019133
90,Scott,Alex,Scott,Bournemouth,4,3,5.0,50,0.3,387,48,a,2026-01-31T18:19:11.019133
92,Faivre,Romain,Faivre,Bournemouth,4,3,4.5,45,0.1,5,0,a,2026-01-31T18:19:11.019133
97,Evanilson,Francisco Evanilson,de Lima Barbosa,Bournemouth,4,4,7.1,71,3.7,1361,1565,a,2026-01-31T18:19:11.019133
98,Enes Ünal,Enes,Ünal,Bournemouth,4,4,5.4,54,0.0,18,16,a,2026-01-31T18:19:11.019133
100,Kroupi.Jr,Junior,Kroupi,Bournemouth,4,4,4.6,46,5.6,5815,376,a,2026-01-31T18:19:11.019133
685,Diakité,Bafodé,Diakité,Bournemouth,4,2,4.2,42,0.3,16,38,a,2026-01-31T18:19:11.019133
687,Rees-Dottin,Remy,Rees-Dottin,Bournemouth,4,3,4.3,43,0.1,31,12,a,2026-01-31T18:19:11.019133
697,Adli,Amine,Adli,Bournemouth,4,3,5.4,54,0.2,371,57,a,2026-01-31T18:19:11.019133
713,A.Jimenez,Álex,Jiménez Sánchez,Bournemouth,4,2,4.5,45,0.2,209,30,a,2026-01-31T18:19:11.019133
721,Milosavljević,Veljko,Milosavljevic,Bournemouth,4,2,4.4,44,0.0,4,4,a,2026-01-31T18:19:11.019133
756,DaCosta,Malcom,DaCosta,Bournemouth,4,3,4.5,45,0.0,0,0,a,2026-01-31T18:19:11.019133
782,Forster,Fraser,Forster,Bournemouth,4,1,4.0,40,0.0,12,2,a,2026-01-31T18:19:11.019133
799,Stevens,Charlie,Stevens,Bournemouth,4,3,4.5,45,0.0,1,1,a,2026-01-31T18:19:11.019133
801,Tóth.A,Alex,Tóth,Bournemouth,4,3,5.0,50,0.0,2,5,a,2026-01-31T18:19:11.019133
806,Mandas,Christos,Mandas,Bournemouth,4,1,4.0,40,0.0,3,0,a,2026-01-31T18:19:11.019133
807,Rayan,Rayan Vitor,Simplício Rocha,Bournemouth,4,3,5.5,55,0.0,278,7,a,2026-01-31T18:19:11.019133
27,Nelson,Reiss,Nelson,Brentford,5,3,4.8,48,0.1,1,8,a,2026-01-31T18:19:11.019133
83,O.Dango,Dango,Ouattara,Brentford,5,3,5.8,58,0.3,39,36,a,2026-01-31T18:19:11.019133
101,Kelleher,Caoimhín,Kelleher,Brentford,5,1,4.6,46,10.0,400,681,a,2026-01-31T18:19:11.019133
