player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,6.0,60,33.9,8602,3432,a,2026-04-25T18:35:10.948870
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.0,40,0.4,34,27,a,2026-04-25T18:35:10.948870
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,11,21,a,2026-04-25T18:35:10.948870
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.1,71,43.2,12235,3025,a,2026-04-25T18:35:10.948870
6,Saliba,William,Saliba,Arsenal,1,2,6.1,61,14.3,10302,1778,a,2026-04-25T18:35:10.948870
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.0,50,1.4,45,67,a,2026-04-25T18:35:10.948870
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.5,227,63,a,2026-04-25T18:35:10.948870
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.7,37,0.4,122,66,a,2026-04-25T18:35:10.948870
15,Nichols,Josh,Nichols,Arsenal,1,2,3.7,37,0.2,26,48,a,2026-04-25T18:35:10.948870
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,1.6,580,110,a,2026-04-25T18:35:10.948870
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.8,218,136,a,2026-04-25T18:35:10.948870
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,103,135,a,2026-04-25T18:35:10.948870
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.5,65,0.8,223,226,a,2026-04-25T18:35:10.948870
21,Rice,Declan,Rice,Arsenal,1,3,7.2,72,24.5,9907,8687,a,2026-04-25T18:35:10.948870
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,6,14,a,2026-04-25T18:35:10.948870
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.0,50,3.1,814,1188,a,2026-04-25T18:35:10.948870
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.8,1579,706,a,2026-04-25T18:35:10.948870
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.3,57,124,a,2026-04-25T18:35:10.948870
266,Eze,Eberechi,Eze,Arsenal,1,3,7.2,72,8.0,3583,992,a,2026-04-25T18:35:10.948870
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.2,160,50,a,2026-04-25T18:35:10.948870
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.8,88,12.2,3324,5458,a,2026-04-25T18:35:10.948870
700,Dowman,Max,Dowman,Arsenal,1,3,4.2,42,0.7,1003,562,a,2026-04-25T18:35:10.948870
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,3,4,a,2026-04-25T18:35:10.948870
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,0.8,1035,293,a,2026-04-25T18:35:10.948870
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,2,3,a,2026-04-25T18:35:10.948870
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.1,51,4.8,1976,1278,a,2026-04-25T18:35:10.948870
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,26,36,a,2026-04-25T18:35:10.948870
36,Cash,Matty,Cash,Aston Villa,2,2,4.7,47,8.4,1920,2594,a,2026-04-25T18:35:10.948870
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.6,353,297,a,2026-04-25T18:35:10.948870
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,7.8,713,1493,a,2026-04-25T18:35:10.948870
39,Maatsen,Ian,Maatsen,Aston Villa,2,2,4.2,42,0.6,67,144,a,2026-04-25T18:35:10.948870
40,Mings,Tyrone,Mings,Aston Villa,2,2,4.3,43,0.7,64,142,a,2026-04-25T18:35:10.948870
41,Pau,Pau,Torres,Aston Villa,2,2,4.3,43,0.3,35,42,a,2026-04-25T18:35:10.948870
42,A.García,Andrés,García,Aston Villa,2,2,3.9,39,0.2,18,22,a,2026-04-25T18:35:10.948870
44,Bogarde,Lamare,Bogarde,Aston Villa,2,2,4.0,40,0.5,56,82,a,2026-04-25T18:35:10.948870
47,Rogers,Morgan,Rogers,Aston Villa,2,3,7.5,75,24.9,16120,8011,a,2026-04-25T18:35:10.948870
48,Tielemans,Youri,Tielemans,Aston Villa,2,3,5.9,59,0.7,217,88,a,2026-04-25T18:35:10.948870
49,Bailey,Leon,Bailey,Aston Villa,2,3,5.5,55,0.1,30,36,a,2026-04-25T18:35:10.948870
50,Buendía,Emiliano,Buendía Stati,Aston Villa,2,3,5.3,53,0.4,59,186,a,2026-04-25T18:35:10.948870
54,McGinn,John,McGinn,Aston Villa,2,3,5.3,53,0.7,405,314,a,2026-04-25T18:35:10.948870
55,Barkley,Ross,Barkley,Aston Villa,2,3,4.8,48,0.1,24,72,a,2026-04-25T18:35:10.948870
59,Onana,Amadou,Onana,Aston Villa,2,3,4.8,48,0.7,111,201,a,2026-04-25T18:35:10.948870
64,Watkins,Ollie,Watkins,Aston Villa,2,4,8.8,88,15.9,22816,10123,a,2026-04-25T18:35:10.948870
389,Elliott,Harvey,Elliott,Aston Villa,2,3,5.1,51,0.2,14,16,a,2026-04-25T18:35:10.948870
456,Sancho,Jadon,Sancho,Aston Villa,2,3,5.8,58,0.2,25,28,a,2026-04-25T18:35:10.948870
688,Wright,James,Wright,Aston Villa,2,1,3.9,39,0.6,6,38,a,2026-04-25T18:35:10.948870
699,Douglas Luiz,Douglas Luiz,Soares de Paulo,Aston Villa,2,3,4.9,49,0.1,13,68,a,2026-04-25T18:35:10.948870
702,Burrowes,Bradley,Burrowes,Aston Villa,2,3,4.3,43,0.1,147,39,a,2026-04-25T18:35:10.948870
703,Proctor,Sam,Proctor,Aston Villa,2,1,3.9,39,0.6,16,90,a,2026-04-25T18:35:10.948870
710,Patterson,Travis,Patterson,Aston Villa,2,2,3.9,39,0.2,10,15,a,2026-04-25T18:35:10.948870
719,Lindelöf,Victor,Lindelöf,Aston Villa,2,2,4.5,45,0.1,18,27,a,2026-04-25T18:35:10.948870
754,George Hemmings,George,Hemmings,Aston Villa,2,3,4.5,45,0.0,3,0,a,2026-04-25T18:35:10.948870
757,Hollingshead,Ronnie,Hollingshead,Aston Villa,2,1,4.0,40,0.0,3,2,a,2026-04-25T18:35:10.948870
768,Leon Routh,Leon,Routh,Aston Villa,2,2,4.0,40,0.0,3,6,a,2026-04-25T18:35:10.948870
781,Carroll,TJ,Carroll,Aston Villa,2,2,4.0,40,0.0,5,3,a,2026-04-25T18:35:10.948870
792,Alysson,Alysson Edward Franco,da Rocha dos Santos,Aston Villa,2,3,5.0,50,0.0,2,2,a,2026-04-25T18:35:10.948870
808,Abraham,Tammy,Abraham,Aston Villa,2,4,5.8,58,0.2,136,244,a,2026-04-25T18:35:10.948870
183,Weiss,Max,Weiß,Burnley,3,1,4.2,42,0.1,7,13,a,2026-04-25T18:35:10.948870
185,Hladký,Václav,Hladký,Burnley,3,1,3.9,39,0.2,4,16,a,2026-04-25T18:35:10.948870
187,Walker,Kyle,Walker,Burnley,3,2,4.4,44,1.1,49,108,a,2026-04-25T18:35:10.948870
190,Ekdal,Hjalmar,Ekdal,Burnley,3,2,3.8,38,0.7,56,85,a,2026-04-25T18:35:10.948870
191,Estève,Maxime,Estève,Burnley,3,2,3.9,39,7.1,241,911,a,2026-04-25T18:35:10.948870
192,Hartman,Quilindschy,Hartman,Burnley,3,2,4.0,40,0.6,94,89,a,2026-04-25T18:35:10.948870
193,Humphreys,Bashir,Humphreys,Burnley,3,2,3.9,39,0.1,17,24,a,2026-04-25T18:35:10.948870
195,Lucas Pires,Lucas,Pires Silva,Burnley,3,2,3.8,38,0.3,9,68,a,2026-04-25T18:35:10.948870
198,Tuanzebe,Axel,Tuanzebe,Burnley,3,2,3.9,39,0.9,7,42,a,2026-04-25T18:35:10.948870
199,Worrall,Joe,Worrall,Burnley,3,2,3.8,38,0.2,9,51,a,2026-04-25T18:35:10.948870
200,Anthony,Jaidon,Anthony,Burnley,3,3,5.0,50,1.9,125,588,a,2026-04-25T18:35:10.948870
202,Bruun Larsen,Jacob,Bruun Larsen,Burnley,3,3,5.2,52,0.0,6,8,a,2026-04-25T18:35:10.948870
203,Boateng,Enock,Agyei,Burnley,3,3,4.7,47,0.0,11,3,a,2026-04-25T18:35:10.948870
206,Edwards,Marcus,Edwards,Burnley,3,3,4.7,47,0.1,17,28,a,2026-04-25T18:35:10.948870
209,Laurent,Josh,Laurent,Burnley,3,3,4.8,48,0.0,5,7,a,2026-04-25T18:35:10.948870
210,Tchaouna,Loum,Tchaouna,Burnley,3,3,4.8,48,0.0,2,1,a,2026-04-25T18:35:10.948870
214,Trésor,Mike,Trésor Ndayishimiye,Burnley,3,3,4.3,43,0.1,86,20,a,2026-04-25T18:35:10.948870
215,Flemming,Zian,Flemming,Burnley,3,4,5.3,53,0.3,194,184,a,2026-04-25T18:35:10.948870
217,Foster,Lyle,Foster,Burnley,3,4,4.9,49,0.8,71,94,a,2026-04-25T18:35:10.948870
218,Barnes,Ashley,Barnes,Burnley,3,4,4.2,42,1.3,108,274,a,2026-04-25T18:35:10.948870
470,Dúbravka,Martin,Dúbravka,Burnley,3,1,4.0,40,28.0,884,8155,a,2026-04-25T18:35:10.948870
614,Ward-Prowse,James,Ward-Prowse,Burnley,3,3,5.6,56,0.2,47,40,a,2026-04-25T18:35:10.948870
676,Ugochukwu,Lesley,Ugochukwu,Burnley,3,3,5.0,50,0.1,13,45,a,2026-04-25T18:35:10.948870
680,Broja,Armando,Broja,Burnley,3,4,5.2,52,0.1,8,22,a,2026-04-25T18:35:10.948870
722,Florentino,Florentino Ibrain,Morris Luís,Burnley,3,3,5.0,50,0.0,7,11,a,2026-04-25T18:35:10.948870
776,Pimlott,Oliver,Pimlott,Burnley,3,3,4.5,45,0.0,0,0,a,2026-04-25T18:35:10.948870
784,Brierley,George,Brierley,Burnley,3,3,4.5,45,0.0,2,2,a,2026-04-25T18:35:10.948870
820,McMahon-Brown,Kian,McMahon-Brown,Burnley,3,3,4.5,45,0.0,1,1,a,2026-04-25T18:35:10.948870
67,Petrović,Đorđe,Petrović,Bournemouth,4,1,4.6,46,5.3,497,1451,a,2026-04-25T18:35:10.948870
69,McKenna,Callan,McKenna,Bournemouth,4,1,3.9,39,0.2,15,37,a,2026-04-25T18:35:10.948870
72,Senesi,Marcos,Senesi Barón,Bournemouth,4,2,5.2,52,21.1,7444,4310,a,2026-04-25T18:35:10.948870
73,Smith,Adam,Smith,Bournemouth,4,2,4.4,44,0.2,18,36,a,2026-04-25T18:35:10.948870
74,Truffert,Adrien,Truffert,Bournemouth,4,2,4.7,47,4.3,4360,911,a,2026-04-25T18:35:10.948870
75,Akinmboni,Matai,Akinmboni,Bournemouth,4,2,3.8,38,0.2,16,18,a,2026-04-25T18:35:10.948870
76,Bevan,Owen,Bevan,Bournemouth,4,2,3.8,38,0.2,10,18,a,2026-04-25T18:35:10.948870
77,Hill,James,Hill,Bournemouth,4,2,4.2,42,8.0,988,3126,a,2026-04-25T18:35:10.948870
80,Soler,Julio,Soler Barreto,Bournemouth,4,2,3.9,39,0.2,24,11,a,2026-04-25T18:35:10.948870
84,Tavernier,Marcus,Tavernier,Bournemouth,4,3,5.4,54,5.1,2162,1540,a,2026-04-25T18:35:10.948870
85,Adams,Tyler,Adams,Bournemouth,4,3,4.9,49,0.3,52,14,a,2026-04-25T18:35:10.948870
86,Brooks,David,Brooks,Bournemouth,4,3,5.0,50,0.2,33,24,a,2026-04-25T18:35:10.948870
87,Christie,Ryan,Christie,Bournemouth,4,3,4.9,49,0.2,32,150,a,2026-04-25T18:35:10.948870
90,Scott,Alex,Scott,Bournemouth,4,3,5.1,51,2.6,1614,2220,a,2026-04-25T18:35:10.948870
97,Evanilson,Francisco Evanilson,de Lima Barbosa,Bournemouth,4,4,6.7,67,2.5,1340,1307,a,2026-04-25T18:35:10.948870
98,Enes Ünal,Enes,Ünal,Bournemouth,4,4,5.4,54,0.0,20,14,a,2026-04-25T18:35:10.948870
100,Kroupi.Jr,Junior,Kroupi,Bournemouth,4,4,4.6,46,5.6,5776,2107,a,2026-04-25T18:35:10.948870
391,Gannon-Doak,Ben,Gannon-Doak,Bournemouth,4,3,4.8,48,0.0,6,1,a,2026-04-25T18:35:10.948870
685,Diakité,Bafodé,Diakité,Bournemouth,4,2,4.1,41,0.3,18,20,a,2026-04-25T18:35:10.948870
687,Rees-Dottin,Remy,Rees-Dottin,Bournemouth,4,3,4.3,43,0.2,31,41,a,2026-04-25T18:35:10.948870
697,Adli,Amine,Adli,Bournemouth,4,3,5.4,54,0.3,16,273,a,2026-04-25T18:35:10.948870
713,A.Jimenez,Álex,Jiménez Sánchez,Bournemouth,4,2,4.5,45,0.2,47,84,a,2026-04-25T18:35:10.948870
721,Milosavljević,Veljko,Milosavljevic,Bournemouth,4,2,4.4,44,0.0,2,4,a,2026-04-25T18:35:10.948870
756,DaCosta,Malcom,DaCosta,Bournemouth,4,3,4.5,45,0.0,4,2,a,2026-04-25T18:35:10.948870
782,Forster,Fraser,Forster,Bournemouth,4,1,4.0,40,0.0,14,9,a,2026-04-25T18:35:10.948870
799,Stevens,Charlie,Stevens,Bournemouth,4,3,4.5,45,0.0,1,2,a,2026-04-25T18:35:10.948870
801,Tóth.A,Alex,Tóth,Bournemouth,4,3,4.9,49,0.0,1,2,a,2026-04-25T18:35:10.948870
806,Mandas,Christos,Mandas,Bournemouth,4,1,4.0,40,0.0,0,2,a,2026-04-25T18:35:10.948870
807,Rayan,Rayan Vitor,Simplício Rocha,Bournemouth,4,3,5.4,54,1.5,479,1145,a,2026-04-25T18:35:10.948870
27,Nelson,Reiss,Nelson,Brentford,5,3,4.8,48,0.1,5,10,a,2026-04-25T18:35:10.948870
83,O.Dango,Dango,Ouattara,Brentford,5,3,5.8,58,2.4,455,4469,a,2026-04-25T18:35:10.948870
101,Kelleher,Caoimhín,Kelleher,Brentford,5,1,4.8,48,12.8,1874,2740,a,2026-04-25T18:35:10.948870
