player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,5.9,59,33.3,16059,11877,a,2026-01-25T18:17:31.254327
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.1,41,0.4,67,99,a,2026-01-25T18:17:31.254327
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,58,169,a,2026-01-25T18:17:31.254327
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,6.9,69,36.9,45611,2222,a,2026-01-25T18:17:31.254327
6,Saliba,William,Saliba,Arsenal,1,2,6.0,60,12.3,9681,3520,a,2026-01-25T18:17:31.254327
8,J.Timber,Jurriën,Timber,Arsenal,1,2,6.3,63,28.2,21027,15314,a,2026-01-25T18:17:31.254327
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.1,51,1.5,249,485,a,2026-01-25T18:17:31.254327
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.6,555,484,a,2026-01-25T18:17:31.254327
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.8,38,0.4,86,214,a,2026-01-25T18:17:31.254327
15,Nichols,Josh,Nichols,Arsenal,1,2,3.8,38,0.2,21,64,a,2026-01-25T18:17:31.254327
16,Saka,Bukayo,Saka,Arsenal,1,3,10.1,101,17.5,9537,28491,a,2026-01-25T18:17:31.254327
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,2.3,2294,2968,a,2026-01-25T18:17:31.254327
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.6,201,306,a,2026-01-25T18:17:31.254327
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,527,371,a,2026-01-25T18:17:31.254327
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.8,68,1.5,2445,3595,a,2026-01-25T18:17:31.254327
21,Rice,Declan,Rice,Arsenal,1,3,7.4,74,31.5,57458,12003,a,2026-01-25T18:17:31.254327
22,Merino,Mikel,Merino Zazón,Arsenal,1,3,5.5,55,1.4,652,3120,a,2026-01-25T18:17:31.254327
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,41,44,a,2026-01-25T18:17:31.254327
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.2,52,2.2,2318,1661,a,2026-01-25T18:17:31.254327
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.3,212,153,a,2026-01-25T18:17:31.254327
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.4,5304,739,a,2026-01-25T18:17:31.254327
266,Eze,Eberechi,Eze,Arsenal,1,3,7.3,73,8.4,954,6627,a,2026-01-25T18:17:31.254327
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.1,107,34,a,2026-01-25T18:17:31.254327
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.7,87,9.3,4037,2809,a,2026-01-25T18:17:31.254327
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,6,9,a,2026-01-25T18:17:31.254327
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,10,14,a,2026-01-25T18:17:31.254327
