player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,6.1,61,34.9,6706,2211,a,2026-05-02T18:42:09.549671
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.0,40,0.4,25,24,a,2026-05-02T18:42:09.549671
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,4,17,a,2026-05-02T18:42:09.549671
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.2,72,44.5,5844,2841,a,2026-05-02T18:42:09.549671
6,Saliba,William,Saliba,Arsenal,1,2,6.1,61,15.2,5228,1504,a,2026-05-02T18:42:09.549671
7,Calafiori,Riccardo,Calafiori,Arsenal,1,2,5.6,56,5.8,693,253,a,2026-05-02T18:42:09.549671
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.0,50,1.4,61,48,a,2026-05-02T18:42:09.549671
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.5,326,61,a,2026-05-02T18:42:09.549671
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.7,37,0.4,108,59,a,2026-05-02T18:42:09.549671
15,Nichols,Josh,Nichols,Arsenal,1,2,3.7,37,0.2,18,47,a,2026-05-02T18:42:09.549671
16,Saka,Bukayo,Saka,Arsenal,1,3,9.8,98,7.5,8125,655,a,2026-05-02T18:42:09.549671
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.8,109,264,a,2026-05-02T18:42:09.549671
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,77,140,a,2026-05-02T18:42:09.549671
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.5,65,0.8,180,225,a,2026-05-02T18:42:09.549671
21,Rice,Declan,Rice,Arsenal,1,3,7.2,72,24.2,3833,9157,a,2026-05-02T18:42:09.549671
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,4,12,a,2026-05-02T18:42:09.549671
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.0,50,3.1,739,1312,a,2026-05-02T18:42:09.549671
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.3,72,115,a,2026-05-02T18:42:09.549671
266,Eze,Eberechi,Eze,Arsenal,1,3,7.3,73,8.8,2804,940,a,2026-05-02T18:42:09.549671
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.2,74,71,a,2026-05-02T18:42:09.549671
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.8,88,12.2,15709,3570,a,2026-05-02T18:42:09.549671
700,Dowman,Max,Dowman,Arsenal,1,3,4.2,42,0.8,948,513,a,2026-05-02T18:42:09.549671
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,0,0,a,2026-05-02T18:42:09.549671
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,1.0,910,660,a,2026-05-02T18:42:09.549671
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,5,4,a,2026-05-02T18:42:09.549671
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.1,51,4.7,1275,871,a,2026-05-02T18:42:09.549671
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,20,20,a,2026-05-02T18:42:09.549671
36,Cash,Matty,Cash,Aston Villa,2,2,4.7,47,8.2,1172,1638,a,2026-05-02T18:42:09.549671
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.6,266,268,a,2026-05-02T18:42:09.549671
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,7.7,463,1033,a,2026-05-02T18:42:09.549671
39,Maatsen,Ian,Maatsen,Aston Villa,2,2,4.2,42,0.6,28,103,a,2026-05-02T18:42:09.549671
40,Mings,Tyrone,Mings,Aston Villa,2,2,4.3,43,0.6,41,87,a,2026-05-02T18:42:09.549671
41,Pau,Pau,Torres,Aston Villa,2,2,4.3,43,0.3,30,26,a,2026-05-02T18:42:09.549671
42,A.García,Andrés,García,Aston Villa,2,2,3.9,39,0.2,14,27,a,2026-05-02T18:42:09.549671
44,Bogarde,Lamare,Bogarde,Aston Villa,2,2,4.0,40,0.5,63,55,a,2026-05-02T18:42:09.549671
47,Rogers,Morgan,Rogers,Aston Villa,2,3,7.5,75,25.0,4241,8347,a,2026-05-02T18:42:09.549671
48,Tielemans,Youri,Tielemans,Aston Villa,2,3,5.9,59,0.7,120,66,a,2026-05-02T18:42:09.549671
49,Bailey,Leon,Bailey,Aston Villa,2,3,5.5,55,0.1,12,19,a,2026-05-02T18:42:09.549671
