player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,6.0,60,33.4,10709,3622,a,2026-04-19T18:33:44.794314
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.0,40,0.4,43,42,a,2026-04-19T18:33:44.794314
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,10,25,a,2026-04-19T18:33:44.794314
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.1,71,42.4,18156,2463,a,2026-04-19T18:33:44.794314
6,Saliba,William,Saliba,Arsenal,1,2,6.1,61,13.7,9869,1653,a,2026-04-19T18:33:44.794314
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.0,50,1.4,128,111,a,2026-04-19T18:33:44.794314
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.5,319,82,a,2026-04-19T18:33:44.794314
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.7,37,0.4,164,89,a,2026-04-19T18:33:44.794314
15,Nichols,Josh,Nichols,Arsenal,1,2,3.7,37,0.2,39,100,a,2026-04-19T18:33:44.794314
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,303,136,a,2026-04-19T18:33:44.794314
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.5,65,0.8,430,263,a,2026-04-19T18:33:44.794314
21,Rice,Declan,Rice,Arsenal,1,3,7.2,72,24.2,16636,6372,a,2026-04-19T18:33:44.794314
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,15,7,a,2026-04-19T18:33:44.794314
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.0,50,3.1,962,1411,a,2026-04-19T18:33:44.794314
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.5,1649,125,a,2026-04-19T18:33:44.794314
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.3,154,172,a,2026-04-19T18:33:44.794314
266,Eze,Eberechi,Eze,Arsenal,1,3,7.2,72,7.7,2301,922,a,2026-04-19T18:33:44.794314
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.2,230,42,a,2026-04-19T18:33:44.794314
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.8,88,11.9,24547,3299,a,2026-04-19T18:33:44.794314
700,Dowman,Max,Dowman,Arsenal,1,3,4.2,42,0.7,1050,726,a,2026-04-19T18:33:44.794314
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,1,3,a,2026-04-19T18:33:44.794314
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,0.7,859,289,a,2026-04-19T18:33:44.794314
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,6,7,a,2026-04-19T18:33:44.794314
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.1,51,4.6,4118,1280,a,2026-04-19T18:33:44.794314
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,62,42,a,2026-04-19T18:33:44.794314
36,Cash,Matty,Cash,Aston Villa,2,2,4.7,47,8.2,5279,1891,a,2026-04-19T18:33:44.794314
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.6,1528,362,a,2026-04-19T18:33:44.794314
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,7.8,1740,1183,a,2026-04-19T18:33:44.794314
39,Maatsen,Ian,Maatsen,Aston Villa,2,2,4.2,42,0.6,193,136,a,2026-04-19T18:33:44.794314
40,Mings,Tyrone,Mings,Aston Villa,2,2,4.3,43,0.7,101,93,a,2026-04-19T18:33:44.794314
41,Pau,Pau,Torres,Aston Villa,2,2,4.3,43,0.3,183,68,a,2026-04-19T18:33:44.794314
42,A.García,Andrés,García,Aston Villa,2,2,3.9,39,0.2,41,33,a,2026-04-19T18:33:44.794314
44,Bogarde,Lamare,Bogarde,Aston Villa,2,2,4.0,40,0.5,80,118,a,2026-04-19T18:33:44.794314
47,Rogers,Morgan,Rogers,Aston Villa,2,3,7.4,74,22.9,32672,4289,a,2026-04-19T18:33:44.794314
48,Tielemans,Youri,Tielemans,Aston Villa,2,3,5.9,59,0.6,415,83,a,2026-04-19T18:33:44.794314
49,Bailey,Leon,Bailey,Aston Villa,2,3,5.5,55,0.1,68,34,a,2026-04-19T18:33:44.794314
50,Buendía,Emiliano,Buendía Stati,Aston Villa,2,3,5.3,53,0.4,153,219,a,2026-04-19T18:33:44.794314
54,McGinn,John,McGinn,Aston Villa,2,3,5.3,53,0.6,2042,219,a,2026-04-19T18:33:44.794314
55,Barkley,Ross,Barkley,Aston Villa,2,3,4.8,48,0.1,42,68,a,2026-04-19T18:33:44.794314
59,Onana,Amadou,Onana,Aston Villa,2,3,4.8,48,0.7,286,183,a,2026-04-19T18:33:44.794314
64,Watkins,Ollie,Watkins,Aston Villa,2,4,8.6,86,9.5,75236,1170,a,2026-04-19T18:33:44.794314
389,Elliott,Harvey,Elliott,Aston Villa,2,3,5.1,51,0.2,17,28,a,2026-04-19T18:33:44.794314
456,Sancho,Jadon,Sancho,Aston Villa,2,3,5.8,58,0.2,115,57,a,2026-04-19T18:33:44.794314
688,Wright,James,Wright,Aston Villa,2,1,3.9,39,0.6,7,69,a,2026-04-19T18:33:44.794314
699,Douglas Luiz,Douglas Luiz,Soares de Paulo,Aston Villa,2,3,4.9,49,0.1,38,78,a,2026-04-19T18:33:44.794314
702,Burrowes,Bradley,Burrowes,Aston Villa,2,3,4.3,43,0.1,189,44,a,2026-04-19T18:33:44.794314
703,Proctor,Sam,Proctor,Aston Villa,2,1,3.9,39,0.6,20,135,a,2026-04-19T18:33:44.794314
710,Patterson,Travis,Patterson,Aston Villa,2,2,3.9,39,0.2,14,24,a,2026-04-19T18:33:44.794314
719,Lindelöf,Victor,Lindelöf,Aston Villa,2,2,4.5,45,0.1,45,34,a,2026-04-19T18:33:44.794314
754,George Hemmings,George,Hemmings,Aston Villa,2,3,4.5,45,0.0,6,5,a,2026-04-19T18:33:44.794314
757,Hollingshead,Ronnie,Hollingshead,Aston Villa,2,1,4.0,40,0.0,3,4,a,2026-04-19T18:33:44.794314
768,Leon Routh,Leon,Routh,Aston Villa,2,2,4.0,40,0.0,4,6,a,2026-04-19T18:33:44.794314
781,Carroll,TJ,Carroll,Aston Villa,2,2,4.0,40,0.0,8,6,a,2026-04-19T18:33:44.794314
792,Alysson,Alysson Edward Franco,da Rocha dos Santos,Aston Villa,2,3,5.0,50,0.0,8,6,a,2026-04-19T18:33:44.794314
808,Abraham,Tammy,Abraham,Aston Villa,2,4,5.8,58,0.2,350,293,a,2026-04-19T18:33:44.794314
183,Weiss,Max,Weiß,Burnley,3,1,4.2,42,0.1,6,18,a,2026-04-19T18:33:44.794314
185,Hladký,Václav,Hladký,Burnley,3,1,3.9,39,0.2,5,26,a,2026-04-19T18:33:44.794314
187,Walker,Kyle,Walker,Burnley,3,2,4.4,44,1.1,58,326,a,2026-04-19T18:33:44.794314
190,Ekdal,Hjalmar,Ekdal,Burnley,3,2,3.8,38,0.7,25,225,a,2026-04-19T18:33:44.794314
191,Estève,Maxime,Estève,Burnley,3,2,3.9,39,7.3,164,2852,a,2026-04-19T18:33:44.794314
192,Hartman,Quilindschy,Hartman,Burnley,3,2,4.0,40,0.6,58,252,a,2026-04-19T18:33:44.794314
