player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,6.2,62,36.4,17146,3152,a,2026-05-19T02:31:21.317119
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.0,40,0.4,45,51,a,2026-05-19T02:31:21.317119
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,20,54,a,2026-05-19T02:31:21.317119
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.3,73,46.1,13255,3317,a,2026-05-19T02:31:21.317119
6,Saliba,William,Saliba,Arsenal,1,2,6.3,63,17.2,13625,2666,a,2026-05-19T02:31:21.317119
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.0,50,1.9,1478,481,a,2026-05-19T02:31:21.317119
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.7,37,0.4,542,152,a,2026-05-19T02:31:21.317119
15,Nichols,Josh,Nichols,Arsenal,1,2,3.7,37,0.2,104,94,a,2026-05-19T02:31:21.317119
16,Saka,Bukayo,Saka,Arsenal,1,3,10.0,100,13.0,10901,2752,a,2026-05-19T02:31:21.317119
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,1.7,681,289,a,2026-05-19T02:31:21.317119
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.8,113,359,a,2026-05-19T02:31:21.317119
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,111,227,a,2026-05-19T02:31:21.317119
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.6,66,2.0,3202,908,a,2026-05-19T02:31:21.317119
21,Rice,Declan,Rice,Arsenal,1,3,7.2,72,24.3,9593,11725,a,2026-05-19T02:31:21.317119
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,21,13,a,2026-05-19T02:31:21.317119
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,4.9,49,2.8,564,2386,a,2026-05-19T02:31:21.317119
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.6,1408,459,a,2026-05-19T02:31:21.317119
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.3,124,161,a,2026-05-19T02:31:21.317119
266,Eze,Eberechi,Eze,Arsenal,1,3,7.3,73,8.9,2785,2699,a,2026-05-19T02:31:21.317119
