player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,5.9,59,33.2,50410,58518,a,2026-01-29T18:30:46.373884
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.1,41,0.4,226,357,a,2026-01-29T18:30:46.373884
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,170,525,a,2026-01-29T18:30:46.373884
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,6.9,69,37.7,159736,15205,a,2026-01-29T18:30:46.373884
7,Calafiori,Riccardo,Calafiori,Arsenal,1,2,5.6,56,6.1,4010,12492,a,2026-01-29T18:30:46.373884
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.1,51,1.5,771,1863,a,2026-01-29T18:30:46.373884
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.6,2464,1971,a,2026-01-29T18:30:46.373884
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.8,38,0.4,301,729,a,2026-01-29T18:30:46.373884
15,Nichols,Josh,Nichols,Arsenal,1,2,3.8,38,0.2,85,212,a,2026-01-29T18:30:46.373884
16,Saka,Bukayo,Saka,Arsenal,1,3,10.0,100,16.5,25605,175405,a,2026-01-29T18:30:46.373884
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,2.3,5562,12892,a,2026-01-29T18:30:46.373884
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.6,579,1065,a,2026-01-29T18:30:46.373884
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,1303,1764,a,2026-01-29T18:30:46.373884
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.8,68,1.4,8022,14846,a,2026-01-29T18:30:46.373884
21,Rice,Declan,Rice,Arsenal,1,3,7.4,74,31.6,155233,91579,a,2026-01-29T18:30:46.373884
22,Merino,Mikel,Merino Zazón,Arsenal,1,3,5.5,55,1.4,4622,7480,a,2026-01-29T18:30:46.373884
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,137,143,a,2026-01-29T18:30:46.373884
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.2,52,2.2,6567,7200,a,2026-01-29T18:30:46.373884
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.4,2132,650,a,2026-01-29T18:30:46.373884
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.4,14441,4128,a,2026-01-29T18:30:46.373884
266,Eze,Eberechi,Eze,Arsenal,1,3,7.3,73,8.2,2487,26435,a,2026-01-29T18:30:46.373884
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.1,364,145,a,2026-01-29T18:30:46.373884
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.7,87,9.3,9802,12360,a,2026-01-29T18:30:46.373884
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,18,20,a,2026-01-29T18:30:46.373884
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,0.7,1774,7276,a,2026-01-29T18:30:46.373884
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,38,39,a,2026-01-29T18:30:46.373884
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.0,50,3.2,19840,9385,a,2026-01-29T18:30:46.373884
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,206,473,a,2026-01-29T18:30:46.373884
36,Cash,Matty,Cash,Aston Villa,2,2,4.8,48,11.3,54467,30755,a,2026-01-29T18:30:46.373884
