player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,6.2,62,36.3,9612,1829,a,2026-05-17T18:53:00.315956
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.0,40,0.4,29,30,a,2026-05-17T18:53:00.315956
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,13,36,a,2026-05-17T18:53:00.315956
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.3,73,46.1,7641,1962,a,2026-05-17T18:53:00.315956
6,Saliba,William,Saliba,Arsenal,1,2,6.3,63,17.1,7738,1610,a,2026-05-17T18:53:00.315956
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.0,50,1.9,987,169,a,2026-05-17T18:53:00.315956
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.7,37,0.4,321,85,a,2026-05-17T18:53:00.315956
15,Nichols,Josh,Nichols,Arsenal,1,2,3.7,37,0.2,58,52,a,2026-05-17T18:53:00.315956
16,Saka,Bukayo,Saka,Arsenal,1,3,10.0,100,13.0,6061,1678,a,2026-05-17T18:53:00.315956
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,1.7,422,144,a,2026-05-17T18:53:00.315956
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.8,84,198,a,2026-05-17T18:53:00.315956
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,76,131,a,2026-05-17T18:53:00.315956
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.6,66,2.0,2039,346,a,2026-05-17T18:53:00.315956
21,Rice,Declan,Rice,Arsenal,1,3,7.2,72,24.3,6140,6498,a,2026-05-17T18:53:00.315956
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,14,10,a,2026-05-17T18:53:00.315956
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,4.9,49,2.8,361,1299,a,2026-05-17T18:53:00.315956
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.6,309,263,a,2026-05-17T18:53:00.315956
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.3,75,93,a,2026-05-17T18:53:00.315956
266,Eze,Eberechi,Eze,Arsenal,1,3,7.3,73,8.9,1814,1415,a,2026-05-17T18:53:00.315956
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.2,159,58,a,2026-05-17T18:53:00.315956
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,9.1,91,18.2,10426,4048,a,2026-05-17T18:53:00.315956
700,Dowman,Max,Dowman,Arsenal,1,3,4.2,42,0.8,1213,795,a,2026-05-17T18:53:00.315956
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,6,2,a,2026-05-17T18:53:00.315956
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,0.9,362,654,a,2026-05-17T18:53:00.315956
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,1,12,a,2026-05-17T18:53:00.315956
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.1,51,4.5,600,3176,a,2026-05-17T18:53:00.315956
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,26,49,a,2026-05-17T18:53:00.315956
36,Cash,Matty,Cash,Aston Villa,2,2,4.7,47,7.7,561,6009,a,2026-05-17T18:53:00.315956
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.5,316,601,a,2026-05-17T18:53:00.315956
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,7.2,264,3320,a,2026-05-17T18:53:00.315956
39,Maatsen,Ian,Maatsen,Aston Villa,2,2,4.2,42,0.6,43,217,a,2026-05-17T18:53:00.315956
40,Mings,Tyrone,Mings,Aston Villa,2,2,4.3,43,0.6,53,177,a,2026-05-17T18:53:00.315956
41,Pau,Pau,Torres,Aston Villa,2,2,4.3,43,0.3,65,59,a,2026-05-17T18:53:00.315956
42,A.García,Andrés,García,Aston Villa,2,2,3.9,39,0.2,34,34,a,2026-05-17T18:53:00.315956
44,Bogarde,Lamare,Bogarde,Aston Villa,2,2,4.0,40,0.5,72,130,a,2026-05-17T18:53:00.315956
47,Rogers,Morgan,Rogers,Aston Villa,2,3,7.4,74,21.3,6474,15687,a,2026-05-17T18:53:00.315956
48,Tielemans,Youri,Tielemans,Aston Villa,2,3,5.9,59,0.7,185,202,a,2026-05-17T18:53:00.315956
49,Bailey,Leon,Bailey,Aston Villa,2,3,5.5,55,0.1,21,52,a,2026-05-17T18:53:00.315956
50,Buendía,Emiliano,Buendía Stati,Aston Villa,2,3,5.3,53,0.4,144,299,a,2026-05-17T18:53:00.315956
54,McGinn,John,McGinn,Aston Villa,2,3,5.3,53,0.7,974,452,a,2026-05-17T18:53:00.315956
55,Barkley,Ross,Barkley,Aston Villa,2,3,4.8,48,0.1,62,85,a,2026-05-17T18:53:00.315956
