player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,5.9,59,33.8,5406,736,a,2026-02-07T01:14:10.613499
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.1,41,0.4,13,21,a,2026-02-07T01:14:10.613499
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,4,24,a,2026-02-07T01:14:10.613499
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.1,71,40.9,5692,247,a,2026-02-07T01:14:10.613499
6,Saliba,William,Saliba,Arsenal,1,2,6.0,60,13.1,4209,325,a,2026-02-07T01:14:10.613499
7,Calafiori,Riccardo,Calafiori,Arsenal,1,2,5.6,56,6.2,486,186,a,2026-02-07T01:14:10.613499
8,J.Timber,Jurriën,Timber,Arsenal,1,2,6.4,64,29.3,6340,928,a,2026-02-07T01:14:10.613499
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.1,51,1.4,26,61,a,2026-02-07T01:14:10.613499
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.6,64,85,a,2026-02-07T01:14:10.613499
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.8,38,0.4,16,26,a,2026-02-07T01:14:10.613499
15,Nichols,Josh,Nichols,Arsenal,1,2,3.8,38,0.2,5,9,a,2026-02-07T01:14:10.613499
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,1.1,2135,74,a,2026-02-07T01:14:10.613499
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,235,39,a,2026-02-07T01:14:10.613499
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.8,68,1.5,1525,242,a,2026-02-07T01:14:10.613499
21,Rice,Declan,Rice,Arsenal,1,3,7.5,75,33.6,10536,1259,a,2026-02-07T01:14:10.613499
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,8,5,a,2026-02-07T01:14:10.613499
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.2,52,2.6,3285,144,a,2026-02-07T01:14:10.613499
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.5,966,56,a,2026-02-07T01:14:10.613499
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.6,851,146,a,2026-02-07T01:14:10.613499
266,Eze,Eberechi,Eze,Arsenal,1,3,7.2,72,7.9,653,555,a,2026-02-07T01:14:10.613499
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.1,16,7,a,2026-02-07T01:14:10.613499
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.7,87,9.7,2798,268,a,2026-02-07T01:14:10.613499
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,3,0,a,2026-02-07T01:14:10.613499
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,0.7,353,65,a,2026-02-07T01:14:10.613499
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,5,2,a,2026-02-07T01:14:10.613499
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.0,50,3.4,495,267,a,2026-02-07T01:14:10.613499
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,3,14,a,2026-02-07T01:14:10.613499
36,Cash,Matty,Cash,Aston Villa,2,2,4.8,48,11.8,948,868,a,2026-02-07T01:14:10.613499
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.6,63,105,a,2026-02-07T01:14:10.613499
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,7.6,386,334,a,2026-02-07T01:14:10.613499
39,Maatsen,Ian,Maatsen,Aston Villa,2,2,4.2,42,0.6,73,18,a,2026-02-07T01:14:10.613499
