player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,6.1,61,35.5,13978,2842,a,2026-05-10T18:44:52.827338
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.0,40,0.4,31,39,a,2026-05-10T18:44:52.827338
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,7,36,a,2026-05-10T18:44:52.827338
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.3,73,45.2,13038,1917,a,2026-05-10T18:44:52.827338
6,Saliba,William,Saliba,Arsenal,1,2,6.2,62,15.8,17365,1874,a,2026-05-10T18:44:52.827338
7,Calafiori,Riccardo,Calafiori,Arsenal,1,2,5.6,56,6.0,2453,451,a,2026-05-10T18:44:52.827338
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.0,50,1.4,1519,105,a,2026-05-10T18:44:52.827338
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.6,1660,325,a,2026-05-10T18:44:52.827338
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.7,37,0.4,111,112,a,2026-05-10T18:44:52.827338
15,Nichols,Josh,Nichols,Arsenal,1,2,3.7,37,0.2,20,82,a,2026-05-10T18:44:52.827338
16,Saka,Bukayo,Saka,Arsenal,1,3,10.0,100,11.2,30041,849,a,2026-05-10T18:44:52.827338
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,1.6,521,187,a,2026-05-10T18:44:52.827338
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.8,190,258,a,2026-05-10T18:44:52.827338
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,113,174,a,2026-05-10T18:44:52.827338
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.5,65,0.8,2720,236,a,2026-05-10T18:44:52.827338
21,Rice,Declan,Rice,Arsenal,1,3,7.2,72,24.1,18514,7300,a,2026-05-10T18:44:52.827338
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,13,11,a,2026-05-10T18:44:52.827338
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.0,50,2.9,768,1710,a,2026-05-10T18:44:52.827338
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.6,372,337,a,2026-05-10T18:44:52.827338
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.3,62,141,a,2026-05-10T18:44:52.827338
266,Eze,Eberechi,Eze,Arsenal,1,3,7.3,73,8.8,6247,1492,a,2026-05-10T18:44:52.827338
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.2,107,85,a,2026-05-10T18:44:52.827338
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.9,89,15.4,36718,1887,a,2026-05-10T18:44:52.827338
700,Dowman,Max,Dowman,Arsenal,1,3,4.2,42,0.8,945,923,a,2026-05-10T18:44:52.827338
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,0,1,a,2026-05-10T18:44:52.827338
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,0.9,606,1456,a,2026-05-10T18:44:52.827338
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,7,7,a,2026-05-10T18:44:52.827338
