player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,5.9,59,33.2,18013,6144,a,2026-02-01T18:20:53.512956
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.1,41,0.4,88,137,a,2026-02-01T18:20:53.512956
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,66,176,a,2026-02-01T18:20:53.512956
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.0,70,39.1,42174,2065,a,2026-02-01T18:20:53.512956
6,Saliba,William,Saliba,Arsenal,1,2,6.0,60,12.4,15072,2721,a,2026-02-01T18:20:53.512956
7,Calafiori,Riccardo,Calafiori,Arsenal,1,2,5.6,56,6.1,2189,2243,a,2026-02-01T18:20:53.512956
8,J.Timber,Jurriën,Timber,Arsenal,1,2,6.3,63,28.0,28215,10121,a,2026-02-01T18:20:53.512956
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.1,51,1.5,300,792,a,2026-02-01T18:20:53.512956
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.6,418,1064,a,2026-02-01T18:20:53.512956
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.8,38,0.4,119,236,a,2026-02-01T18:20:53.512956
15,Nichols,Josh,Nichols,Arsenal,1,2,3.8,38,0.2,36,66,a,2026-02-01T18:20:53.512956
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,2.2,1503,3958,a,2026-02-01T18:20:53.512956
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.7,3822,313,a,2026-02-01T18:20:53.512956
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,776,415,a,2026-02-01T18:20:53.512956
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.8,68,1.4,1858,4174,a,2026-02-01T18:20:53.512956
21,Rice,Declan,Rice,Arsenal,1,3,7.5,75,32.1,32634,35402,a,2026-02-01T18:20:53.512956
22,Merino,Mikel,Merino Zazón,Arsenal,1,3,5.5,55,1.4,1048,3721,a,2026-02-01T18:20:53.512956
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,58,48,a,2026-02-01T18:20:53.512956
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.2,52,2.3,8358,929,a,2026-02-01T18:20:53.512956
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.4,1436,488,a,2026-02-01T18:20:53.512956
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.5,5449,1362,a,2026-02-01T18:20:53.512956
266,Eze,Eberechi,Eze,Arsenal,1,3,7.2,72,8.0,747,8273,a,2026-02-01T18:20:53.512956
