player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,5.9,59,34.9,157824,29367,a,2026-02-10T01:30:29.795933
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.1,41,0.4,246,650,a,2026-02-10T01:30:29.795933
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,131,945,a,2026-02-10T01:30:29.795933
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.1,71,42.3,164591,14741,a,2026-02-10T01:30:29.795933
6,Saliba,William,Saliba,Arsenal,1,2,6.1,61,14.0,121867,13597,a,2026-02-10T01:30:29.795933
7,Calafiori,Riccardo,Calafiori,Arsenal,1,2,5.6,56,6.4,37017,4805,a,2026-02-10T01:30:29.795933
8,J.Timber,Jurriën,Timber,Arsenal,1,2,6.4,64,30.5,189694,39320,a,2026-02-10T01:30:29.795933
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.1,51,1.4,778,2060,a,2026-02-10T01:30:29.795933
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.5,1303,3891,a,2026-02-10T01:30:29.795933
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.8,38,0.4,197,1071,a,2026-02-10T01:30:29.795933
15,Nichols,Josh,Nichols,Arsenal,1,2,3.7,37,0.2,2309,537,a,2026-02-10T01:30:29.795933
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,1.3,35451,9432,a,2026-02-10T01:30:29.795933
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,1.0,17662,2012,a,2026-02-10T01:30:29.795933
21,Rice,Declan,Rice,Arsenal,1,3,7.5,75,34.8,242981,84422,a,2026-02-10T01:30:29.795933
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,210,189,a,2026-02-10T01:30:29.795933
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.3,53,4.6,253900,5516,a,2026-02-10T01:30:29.795933
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.8,37817,2684,a,2026-02-10T01:30:29.795933
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.7,18450,8889,a,2026-02-10T01:30:29.795933
266,Eze,Eberechi,Eze,Arsenal,1,3,7.2,72,7.8,10867,19544,a,2026-02-10T01:30:29.795933
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.1,352,226,a,2026-02-10T01:30:29.795933
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.8,88,12.4,310019,8391,a,2026-02-10T01:30:29.795933
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,35,27,a,2026-02-10T01:30:29.795933
725,Hincapie,Piero,Hincapié,Arsenal,1,2,5.1,51,0.6,4240,8787,a,2026-02-10T01:30:29.795933
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,60,71,a,2026-02-10T01:30:29.795933
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.0,50,3.6,28446,8951,a,2026-02-10T01:30:29.795933
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,175,430,a,2026-02-10T01:30:29.795933
36,Cash,Matty,Cash,Aston Villa,2,2,4.9,49,11.7,37045,38277,a,2026-02-10T01:30:29.795933
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.6,3945,3068,a,2026-02-10T01:30:29.795933
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,7.6,13360,12005,a,2026-02-10T01:30:29.795933
