player_id,web_name,first_name,second_name,team,team_id,position,price,now_cost,ownership,transfers_in_event,transfers_out_event,status,snapshot_time
1,Raya,David,Raya Martín,Arsenal,1,1,6.0,60,34.5,85169,71830,a,2026-04-10T01:46:39.607141
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,1,1,4.0,40,0.4,267,281,a,2026-04-10T01:46:39.607141
4,Setford,Tommy,Setford,Arsenal,1,1,3.9,39,0.2,73,251,a,2026-04-10T01:46:39.607141
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,1,2,7.2,72,43.0,119071,94792,a,2026-04-10T01:46:39.607141
6,Saliba,William,Saliba,Arsenal,1,2,6.1,61,13.4,64651,28581,a,2026-04-10T01:46:39.607141
7,Calafiori,Riccardo,Calafiori,Arsenal,1,2,5.6,56,6.0,18051,3838,a,2026-04-10T01:46:39.607141
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,1,2,5.0,50,1.4,708,642,a,2026-04-10T01:46:39.607141
11,White,Benjamin,White,Arsenal,1,2,5.1,51,0.5,3120,534,a,2026-04-10T01:46:39.607141
13,Clarke,Brayden,Clarke,Arsenal,1,2,3.7,37,0.4,591,335,a,2026-04-10T01:46:39.607141
15,Nichols,Josh,Nichols,Arsenal,1,2,3.7,37,0.2,569,594,a,2026-04-10T01:46:39.607141
17,Ødegaard,Martin,Ødegaard,Arsenal,1,3,7.8,78,1.5,1496,1503,a,2026-04-10T01:46:39.607141
18,Madueke,Noni,Madueke,Arsenal,1,3,6.8,68,0.9,1999,3331,a,2026-04-10T01:46:39.607141
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,1,3,6.8,68,0.9,2846,1181,a,2026-04-10T01:46:39.607141
20,Trossard,Leandro,Trossard,Arsenal,1,3,6.5,65,0.8,1775,3666,a,2026-04-10T01:46:39.607141
21,Rice,Declan,Rice,Arsenal,1,3,7.3,73,25.8,73591,110978,a,2026-04-10T01:46:39.607141
24,Nørgaard,Christian,Nørgaard,Arsenal,1,3,5.1,51,0.1,98,80,a,2026-04-10T01:46:39.607141
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,1,3,5.1,51,3.5,5753,22122,a,2026-04-10T01:46:39.607141
30,Havertz,Kai,Havertz,Arsenal,1,4,7.3,73,0.5,2626,1143,a,2026-04-10T01:46:39.607141
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,1,4,6.4,64,0.3,552,1625,a,2026-04-10T01:46:39.607141
662,Mosquera,Cristhian,Mosquera,Arsenal,1,2,5.3,53,0.2,1342,281,a,2026-04-10T01:46:39.607141
666,Gyökeres,Viktor,Gyökeres,Arsenal,1,4,8.8,88,11.7,55196,18214,a,2026-04-10T01:46:39.607141
700,Dowman,Max,Dowman,Arsenal,1,3,4.2,42,0.6,10880,2840,a,2026-04-10T01:46:39.607141
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,1,3,4.4,44,0.0,17,20,a,2026-04-10T01:46:39.607141
759,Salmon,Marli,Salmon,Arsenal,1,2,4.0,40,0.0,48,44,a,2026-04-10T01:46:39.607141
32,Martinez,Emiliano,Martínez Romero,Aston Villa,2,1,5.1,51,4.8,19114,15773,a,2026-04-10T01:46:39.607141
33,M.Bizot,Marco,Bizot,Aston Villa,2,1,4.2,42,0.4,96,232,a,2026-04-10T01:46:39.607141
36,Cash,Matty,Cash,Aston Villa,2,2,4.7,47,8.6,21187,27341,a,2026-04-10T01:46:39.607141
37,Digne,Lucas,Digne,Aston Villa,2,2,4.5,45,1.6,4531,2288,a,2026-04-10T01:46:39.607141
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,2,2,4.4,44,8.1,10808,16710,a,2026-04-10T01:46:39.607141
39,Maatsen,Ian,Maatsen,Aston Villa,2,2,4.2,42,0.6,407,1732,a,2026-04-10T01:46:39.607141
40,Mings,Tyrone,Mings,Aston Villa,2,2,4.3,43,0.7,745,1568,a,2026-04-10T01:46:39.607141
41,Pau,Pau,Torres,Aston Villa,2,2,4.3,43,0.3,591,397,a,2026-04-10T01:46:39.607141
42,A.García,Andrés,García,Aston Villa,2,2,3.9,39,0.2,222,167,a,2026-04-10T01:46:39.607141
44,Bogarde,Lamare,Bogarde,Aston Villa,2,2,4.0,40,0.5,566,781,a,2026-04-10T01:46:39.607141
47,Rogers,Morgan,Rogers,Aston Villa,2,3,7.4,74,23.8,42219,149508,a,2026-04-10T01:46:39.607141
48,Tielemans,Youri,Tielemans,Aston Villa,2,3,5.9,59,0.6,864,338,a,2026-04-10T01:46:39.607141
49,Bailey,Leon,Bailey,Aston Villa,2,3,5.5,55,0.1,306,255,a,2026-04-10T01:46:39.607141
50,Buendía,Emiliano,Buendía Stati,Aston Villa,2,3,5.3,53,0.4,557,2144,a,2026-04-10T01:46:39.607141
54,McGinn,John,McGinn,Aston Villa,2,3,5.3,53,0.6,7748,882,a,2026-04-10T01:46:39.607141
55,Barkley,Ross,Barkley,Aston Villa,2,3,4.8,48,0.1,2575,429,a,2026-04-10T01:46:39.607141
59,Onana,Amadou,Onana,Aston Villa,2,3,4.8,48,0.7,1331,1302,a,2026-04-10T01:46:39.607141
64,Watkins,Ollie,Watkins,Aston Villa,2,4,8.5,85,8.2,31288,19567,a,2026-04-10T01:46:39.607141
389,Elliott,Harvey,Elliott,Aston Villa,2,3,5.1,51,0.2,118,99,a,2026-04-10T01:46:39.607141
688,Wright,James,Wright,Aston Villa,2,1,3.9,39,0.6,95,354,a,2026-04-10T01:46:39.607141
699,Douglas Luiz,Douglas Luiz,Soares de Paulo,Aston Villa,2,3,4.9,49,0.1,246,681,a,2026-04-10T01:46:39.607141
702,Burrowes,Bradley,Burrowes,Aston Villa,2,3,4.4,44,0.1,37,49,a,2026-04-10T01:46:39.607141
703,Proctor,Sam,Proctor,Aston Villa,2,1,3.9,39,0.6,267,868,a,2026-04-10T01:46:39.607141
710,Patterson,Travis,Patterson,Aston Villa,2,2,3.9,39,0.2,63,144,a,2026-04-10T01:46:39.607141
719,Lindelöf,Victor,Lindelöf,Aston Villa,2,2,4.5,45,0.1,197,219,a,2026-04-10T01:46:39.607141
754,George Hemmings,George,Hemmings,Aston Villa,2,3,4.5,45,0.0,13,19,a,2026-04-10T01:46:39.607141
757,Hollingshead,Ronnie,Hollingshead,Aston Villa,2,1,4.0,40,0.0,21,31,a,2026-04-10T01:46:39.607141
768,Leon Routh,Leon,Routh,Aston Villa,2,2,4.0,40,0.0,18,24,a,2026-04-10T01:46:39.607141
781,Carroll,TJ,Carroll,Aston Villa,2,2,4.0,40,0.0,39,34,a,2026-04-10T01:46:39.607141
792,Alysson,Alysson Edward Franco,da Rocha dos Santos,Aston Villa,2,3,5.0,50,0.0,17,23,a,2026-04-10T01:46:39.607141
808,Abraham,Tammy,Abraham,Aston Villa,2,4,5.9,59,0.2,640,3770,a,2026-04-10T01:46:39.607141
183,Weiss,Max,Weiß,Burnley,3,1,4.3,43,0.1,109,116,a,2026-04-10T01:46:39.607141
185,Hladký,Václav,Hladký,Burnley,3,1,3.9,39,0.2,66,177,a,2026-04-10T01:46:39.607141
187,Walker,Kyle,Walker,Burnley,3,2,4.4,44,1.1,1626,1403,a,2026-04-10T01:46:39.607141
190,Ekdal,Hjalmar,Ekdal,Burnley,3,2,3.8,38,0.7,434,1235,a,2026-04-10T01:46:39.607141
191,Estève,Maxime,Estève,Burnley,3,2,3.9,39,7.6,9442,20464,a,2026-04-10T01:46:39.607141
192,Hartman,Quilindschy,Hartman,Burnley,3,2,4.0,40,0.6,999,1348,a,2026-04-10T01:46:39.607141
193,Humphreys,Bashir,Humphreys,Burnley,3,2,3.9,39,0.1,398,502,a,2026-04-10T01:46:39.607141
195,Lucas Pires,Lucas,Pires Silva,Burnley,3,2,3.8,38,0.3,229,692,a,2026-04-10T01:46:39.607141
198,Tuanzebe,Axel,Tuanzebe,Burnley,3,2,3.9,39,0.9,131,721,a,2026-04-10T01:46:39.607141
199,Worrall,Joe,Worrall,Burnley,3,2,3.8,38,0.2,684,673,a,2026-04-10T01:46:39.607141
200,Anthony,Jaidon,Anthony,Burnley,3,3,5.0,50,2.0,9400,7121,a,2026-04-10T01:46:39.607141
202,Bruun Larsen,Jacob,Bruun Larsen,Burnley,3,3,5.2,52,0.0,62,62,a,2026-04-10T01:46:39.607141
203,Boateng,Enock,Agyei,Burnley,3,3,4.7,47,0.0,71,76,a,2026-04-10T01:46:39.607141
206,Edwards,Marcus,Edwards,Burnley,3,3,4.7,47,0.1,138,404,a,2026-04-10T01:46:39.607141
210,Tchaouna,Loum,Tchaouna,Burnley,3,3,4.8,48,0.0,30,27,a,2026-04-10T01:46:39.607141
215,Flemming,Zian,Flemming,Burnley,3,4,5.3,53,0.4,5203,2667,a,2026-04-10T01:46:39.607141
217,Foster,Lyle,Foster,Burnley,3,4,4.9,49,0.8,987,1086,a,2026-04-10T01:46:39.607141
218,Barnes,Ashley,Barnes,Burnley,3,4,4.2,42,1.4,2057,3571,a,2026-04-10T01:46:39.607141
470,Dúbravka,Martin,Dúbravka,Burnley,3,1,4.0,40,31.1,18143,126640,a,2026-04-10T01:46:39.607141
614,Ward-Prowse,James,Ward-Prowse,Burnley,3,3,5.6,56,0.2,650,391,a,2026-04-10T01:46:39.607141
676,Ugochukwu,Lesley,Ugochukwu,Burnley,3,3,5.0,50,0.1,239,349,a,2026-04-10T01:46:39.607141
680,Broja,Armando,Broja,Burnley,3,4,5.2,52,0.2,101,247,a,2026-04-10T01:46:39.607141
722,Florentino,Florentino Ibrain,Morris Luís,Burnley,3,3,5.0,50,0.0,55,110,a,2026-04-10T01:46:39.607141
776,Pimlott,Oliver,Pimlott,Burnley,3,3,4.5,45,0.0,45,41,a,2026-04-10T01:46:39.607141
784,Brierley,George,Brierley,Burnley,3,3,4.5,45,0.0,16,15,a,2026-04-10T01:46:39.607141
820,McMahon-Brown,Kian,McMahon-Brown,Burnley,3,3,4.5,45,0.0,22,13,a,2026-04-10T01:46:39.607141
67,Petrović,Đorđe,Petrović,Bournemouth,4,1,4.6,46,5.3,30574,25549,a,2026-04-10T01:46:39.607141
69,McKenna,Callan,McKenna,Bournemouth,4,1,3.9,39,0.3,161,282,a,2026-04-10T01:46:39.607141
72,Senesi,Marcos,Senesi Barón,Bournemouth,4,2,5.1,51,20.4,154102,59925,a,2026-04-10T01:46:39.607141
73,Smith,Adam,Smith,Bournemouth,4,2,4.4,44,0.2,344,307,a,2026-04-10T01:46:39.607141
74,Truffert,Adrien,Truffert,Bournemouth,4,2,4.7,47,3.4,55857,17646,a,2026-04-10T01:46:39.607141
75,Akinmboni,Matai,Akinmboni,Bournemouth,4,2,3.8,38,0.2,198,130,a,2026-04-10T01:46:39.607141
